,time,open,high,low,close,vol,symbol,weekday,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2024-11-11 00:00:00,1.29149,1.29156,1.29107,1.29108,709,GBPUSD,0,0,0,46,11,2024,11,5.0644393113376736e-05,1.291955048218093,1.2903339517819072,48.09192115777287,13.555358257228859,1.2911083333333333,1.2912748333333333
1,2024-11-11 00:05:00,1.29106,1.29116,1.2909,1.29097,707,GBPUSD,0,5,0,46,11,2024,11,4.9098319854900375e-05,1.2919508992494997,1.2903571007505006,47.18690199169078,13.240027949803052,1.291087,1.2912803333333331
2,2024-11-11 00:10:00,1.29097,1.29116,1.29094,1.29116,583,GBPUSD,0,10,0,46,11,2024,11,4.51540952072532e-05,1.291939334884279,1.2904206651157215,48.905001117070576,12.935208652624771,1.2910806666666665,1.2912863333333333
3,2024-11-11 00:15:00,1.29113,1.29141,1.291,1.29139,392,GBPUSD,0,15,0,46,11,2024,11,4.348011885524582e-05,1.2919364075907729,1.2904995924092275,50.90505122345828,12.82351091827418,1.2910849999999998,1.2912941666666666
4,2024-11-11 00:20:00,1.29137,1.29182,1.29137,1.29181,601,GBPUSD,0,20,0,46,11,2024,11,4.991859747427618e-05,1.2919697453576735,1.2905942546423266,54.28540438613912,12.986765198511218,1.2910836666666667,1.2913133333333335
5,2024-11-11 00:25:00,1.29181,1.29196,1.29174,1.29195,403,GBPUSD,0,25,0,46,11,2024,11,6.322413366892797e-05,1.292012449072922,1.290690550927078,55.3456131668014,13.23265162307532,1.2910996666666668,1.2913328333333334
6,2024-11-11 00:30:00,1.29196,1.29197,1.2917,1.29178,770,GBPUSD,0,30,0,46,11,2024,11,7.727995901948618e-05,1.2920088624821078,1.2908061375178923,53.778889208918244,13.430870462846222,1.2911336666666666,1.2913508333333332
7,2024-11-11 00:35:00,1.29177,1.29185,1.2917,1.29183,451,GBPUSD,0,35,0,46,11,2024,11,9.169080562545332e-05,1.2919960321765804,1.2909309678234198,54.1735913160718,13.622482007958098,1.291179,1.2913621666666666
8,2024-11-11 00:40:00,1.29181,1.29183,1.29161,1.2917,338,GBPUSD,0,40,0,46,11,2024,11,0.00010328567631729375,1.2920184151267762,1.2909325848732243,52.95726194456493,13.71168694305501,1.29122,1.2913716666666668
9,2024-11-11 00:45:00,1.29171,1.29174,1.29149,1.29152,230,GBPUSD,0,45,0,46,11,2024,11,0.0001094005217587444,1.2920239588626805,1.2909430411373195,51.30722192863698,13.672578497122103,1.2912506666666665,1.2913818333333331
