,time,open,high,low,close,volume,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2022-07-18 00:00,1.18896,1.18896,1.18841,1.18869,0.0,0,GBPUSD,0,0,29,7,2022,18,0.00047408532580812886,1.1893754807298806,1.1859235192701194,62.84041420710267,29.018631304608157,1.1872809999999998,1.1867444999999999
1,2022-07-18 00:05,1.18868,1.18897,1.18834,1.18841,0.0,0,GBPUSD,5,0,29,7,2022,18,0.00048749035582670245,1.1894009095204434,1.186100090479557,60.340789237901916,29.772157528268224,1.187347333333333,1.1867928333333333
2,2022-07-18 00:10,1.18841,1.1885,1.18798,1.18799,0.0,0,GBPUSD,10,0,29,7,2022,18,0.0004859676040827661,1.189364814527384,1.1862881854726162,56.83286746646811,30.156424156172783,1.1873966666666667,1.1868321666666666
3,2022-07-18 00:15,1.18799,1.1885,1.18797,1.18844,0.0,0,GBPUSD,15,0,29,7,2022,18,0.00048124010180053357,1.1893436897304184,1.1865073102695816,59.44598673632215,30.5190241332333,1.18746,1.1868785
4,2022-07-18 00:20,1.18846,1.1887,1.18831,1.18858,0.0,0,GBPUSD,20,0,29,7,2022,18,0.0004758885221454841,1.1892885575603818,1.1867784424396182,60.22098168490279,30.941389564453576,1.187527,1.1869238333333334
5,2022-07-18 00:25,1.18854,1.18857,1.18827,1.18831,0.0,0,GBPUSD,25,0,29,7,2022,18,0.000465033983020122,1.1892616585880336,1.1869353414119663,58.009304799885385,31.31419165410535,1.1875886666666666,1.1869615
6,2022-07-18 00:30,1.18831,1.18853,1.18787,1.18795,0.0,0,GBPUSD,30,0,29,7,2022,18,0.0004444958121284051,1.1892118012413277,1.1870681987586726,55.212431977792136,31.337634240326228,1.1876346666666668,1.1869988333333334
7,2022-07-18 00:35,1.18796,1.1882,1.18752,1.18774,0.0,0,GBPUSD,35,0,29,7,2022,18,0.0004146012500860297,1.189175180556944,1.1871508194430558,53.65145459750923,31.101707308323967,1.1876703333333332,1.1870386666666668
8,2022-07-18 00:40,1.18773,1.1879,1.1876,1.18773,0.0,0,GBPUSD,40,0,29,7,2022,18,0.00037930490140079614,1.1890790567100347,1.1873199432899655,53.576837085158736,30.873644607388446,1.1877063333333335,1.1870746666666667
9,2022-07-18 00:45,1.18771,1.18801,1.18747,1.18765,0.0,0,GBPUSD,45,0,29,7,2022,18,0.00034033224454822324,1.1890189056519787,1.1874220943480212,52.967188694520615,30.559633354529257,1.1877476666666666,1.1871105
10,2022-07-18 00:50,1.18766,1.18766,1.18739,1.18744,0.0,0,GBPUSD,50,0,29,7,2022,18,0.00029697224665189075,1.1890503826345549,1.1873626173654455,51.37957288659196,30.198135257383722,1.1877743333333333,1.1871365
11,2022-07-18 00:55,1.18745,1.18838,1.18743,1.18825,0.0,0,GBPUSD,55,0,29,7,2022,18,0.0002653815682265897,1.1890563341947558,1.1873706658052443,56.573355265084196,30.15113805658312,1.1878363333333333,1.1871636666666667
12,2022-07-18 01:00,1.18826,1.18906,1.18821,1.1889,0.0,0,GBPUSD,0,1,29,7,2022,18,0.0002525892188955523,1.18914824183932,1.18736775816068,60.11066709781555,30.33248268890622,1.1879173333333335,1.1872066666666667
13,2022-07-18 01:05,1.18893,1.18918,1.1889,1.18902,0.0,0,GBPUSD,5,1,29,7,2022,18,0.0002535887221380431,1.1892524731295495,1.1873645268704505,60.721694879368584,30.544208086896347,1.1880026666666665,1.1872513333333332
14,2022-07-18 01:10,1.18901,1.18943,1.18884,1.18932,0.0,0,GBPUSD,10,1,29,7,2022,18,0.0002673886405623274,1.1894032409024344,1.1873577590975652,62.218438288792264,30.82172487283344,1.1880993333333334,1.1873011666666669
15,2022-07-18 01:15,1.18938,1.18985,1.18924,1.1895,0.0,0,GBPUSD,15,1,29,7,2022,18,0.0002907505587829997,1.1895253093620584,1.1872936906379419,63.091402942788626,31.205378907458837,1.1881823333333332,1.187353
16,2022-07-18 01:20,1.1895,1.18999,1.18926,1.18995,0.0,0,GBPUSD,20,1,29,7,2022,18,0.00032539789071568513,1.1898009907746947,1.1871830092253055,65.17254515106548,31.611968432072402,1.1882766666666666,1.1874158333333331
17,2022-07-18 01:25,1.18995,1.19005,1.18967,1.18973,0.0,0,GBPUSD,25,1,29,7,2022,18,0.00036105081181220114,1.1899748303648774,1.1871321696351227,63.365534362635096,32.02053592269927,1.1883583333333332,1.1874711666666669
18,2022-07-18 01:30,1.18977,1.18992,1.18946,1.18988,0.0,0,GBPUSD,30,1,29,7,2022,18,0.0003970352862376004,1.1901612781814987,1.1870817218185012,64.0682288140756,32.27617386913653,1.1884543333333333,1.1875288333333331
19,2022-07-18 01:35,1.18988,1.18997,1.18954,1.18961,0.0,0,GBPUSD,35,1,29,7,2022,18,0.0004261285902183501,1.1902511606619028,1.187057839338097,61.85882995086834,32.537467026292376,1.1885336666666668,1.1875791666666666
20,2022-07-18 01:40,1.18961,1.18993,1.1895,1.18965,0.0,0,GBPUSD,40,1,29,7,2022,18,0.0004490444663836126,1.1903602076771693,1.1870447923228307,62.05934901568581,32.762527953536555,1.188598,1.1876291666666667
21,2022-07-18 01:45,1.18964,1.19045,1.18949,1.19044,0.0,0,GBPUSD,45,1,29,7,2022,18,0.000478467687808241,1.190626680503165,1.186981319496835,65.73934754363569,33.12472100802501,1.1886756666666665,1.1876963333333335
22,2022-07-18 01:50,1.19049,1.19051,1.18996,1.18998,0.0,0,GBPUSD,50,1,29,7,2022,18,0.0005019976173029437,1.190756103006803,1.1870508969931968,62.110553946760994,33.4905076355754,1.1887413333333334,1.1877566666666666
23,2022-07-18 01:55,1.18999,1.19018,1.1899,1.18998,0.0,0,GBPUSD,55,1,29,7,2022,18,0.00051945611368905,1.1908794246280228,1.1870815753719772,62.110553946760994,33.803173919524234,1.1888070000000002,1.1878208333333333
24,2022-07-18 02:00,1.18997,1.19036,1.18993,1.19019,0.0,0,GBPUSD,0,2,29,7,2022,18,0.0005343604319886598,1.1910238647179052,1.187098135282095,63.10551550255786,34.15433475658086,1.1888840000000003,1.1878848333333332
25,2022-07-18 02:05,1.19019,1.1902,1.19001,1.19007,0.0,0,GBPUSD,5,2,29,7,2022,18,0.0005437500865237715,1.1911278449596847,1.1871701550403153,62.140907536247646,34.493790232402255,1.1889223333333334,1.1879406666666665
26,2022-07-18 02:10,1.19008,1.19012,1.18969,1.18982,0.0,0,GBPUSD,10,2,29,7,2022,18,0.0005439631150165671,1.1911585252184187,1.1873264747815813,60.15907614498875,34.580839588085695,1.188973,1.1879928333333334
27,2022-07-18 02:15,1.18981,1.19016,1.18981,1.19009,0.0,0,GBPUSD,15,2,29,7,2022,18,0.0005414811351173664,1.1911735513301467,1.1875464486698537,61.52983229601938,34.678562887963196,1.189026,1.1880493333333333
28,2022-07-18 02:20,1.1901,1.1901,1.18978,1.18982,0.0,0,GBPUSD,20,2,29,7,2022,18,0.0005318982483116973,1.1911162228663017,1.1878127771336986,59.41512118606772,34.74978444930183,1.1890693333333333,1.1881015
29,2022-07-18 02:25,1.18983,1.18985,1.18955,1.18965,0.0,0,GBPUSD,25,2,29,7,2022,18,0.0005144424469736872,1.190978780179827,1.1881502198201732,58.114185330412056,34.63923755044353,1.1890926666666668,1.1881506666666666
30,2022-07-18 02:30,1.18963,1.1899,1.18962,1.18979,0.0,0,GBPUSD,30,2,29,7,2022,18,0.000494028217116951,1.1906832749796792,1.1886807250203206,58.88119658302372,34.55278349761223,1.1891293333333333,1.1882051666666666
31,2022-07-18 02:35,1.1898,1.19033,1.1898,1.18989,0.0,0,GBPUSD,35,2,29,7,2022,18,0.0004732993005979244,1.1905067233002344,1.1890212766997652,59.43014737981988,34.63686378636183,1.1891786666666668,1.1882629999999998
32,2022-07-18 02:40,1.18987,1.18995,1.18969,1.1898,0.0,0,GBPUSD,40,2,29,7,2022,18,0.0004509451463517829,1.190430471941756,1.1891875280582438,58.700520757118774,34.628798679886394,1.1892390000000002,1.1883178333333333
33,2022-07-18 02:45,1.1898,1.18989,1.18949,1.18967,0.0,0,GBPUSD,45,2,29,7,2022,18,0.0004256422970090188,1.1903462678003607,1.1893367321996393,57.64305824839622,34.46068215886237,1.1892800000000001,1.1883700000000001
34,2022-07-18 02:50,1.18967,1.18985,1.18957,1.1896,0.0,0,GBPUSD,50,2,29,7,2022,18,0.0003977307458686744,1.190312652520518,1.1893983474794818,57.07037863488326,34.29816952187248,1.189314,1.1884205
35,2022-07-18 02:55,1.1896,1.18978,1.1895,1.18961,0.0,0,GBPUSD,55,2,29,7,2022,18,0.00036890031594997405,1.1903025236843676,1.1894194763156325,57.13331618205745,34.08337686165866,1.1893573333333334,1.188473
36,2022-07-18 03:00,1.18961,1.18999,1.18958,1.18994,0.0,0,GBPUSD,0,3,29,7,2022,18,0.00034542944821505753,1.190301621782522,1.189419378217478,59.17646750828972,33.97313488092256,1.1894236666666667,1.1885291666666666
37,2022-07-18 03:05,1.18997,1.18997,1.1897,1.18984,0.0,0,GBPUSD,5,3,29,7,2022,18,0.00032416548671430147,1.1903029945268404,1.1894290054731598,58.30530725693336,33.86656763287766,1.1894936666666667,1.188582
38,2022-07-18 03:10,1.18987,1.19044,1.18978,1.19002,0.0,0,GBPUSD,10,3,29,7,2022,18,0.00030753241944079753,1.1903153906414532,1.1894306093585467,59.41775805633887,33.96825619958544,1.18957,1.1886381666666666
39,2022-07-18 03:15,1.19001,1.1904,1.18992,1.19037,0.0,0,GBPUSD,15,3,29,7,2022,18,0.0002995569568175901,1.190387518079028,1.189434481920972,61.48480767396166,34.06655514740296,1.189660666666667,1.1887041666666667
40,2022-07-18 03:20,1.19036,1.1904,1.19006,1.19027,0.0,0,GBPUSD,20,3,29,7,2022,18,0.0002951478074989191,1.1904276076016649,1.1894563923983352,60.572905017516,34.161577463626564,1.1897550000000001,1.1887646666666667
41,2022-07-18 03:25,1.19029,1.19064,1.19023,1.19031,0.0,0,GBPUSD,25,3,29,7,2022,18,0.0002931705642442674,1.1903958648503383,1.1894751351496617,60.813397508951006,34.35768830271482,1.1898236666666666,1.18883
42,2022-07-18 03:30,1.19028,1.19031,1.1897,1.18982,0.0,0,GBPUSD,30,3,29,7,2022,18,0.00028433538411940174,1.1903901639176457,1.1894648360823543,56.449950991876534,34.06441608860667,1.1898543333333333,1.1888858333333334
43,2022-07-18 03:35,1.18986,1.19024,1.18976,1.19014,0.0,0,GBPUSD,35,3,29,7,2022,18,0.00027612229201608054,1.1904074266286149,1.1894635733713856,58.463390511217085,33.780919614968795,1.1898916666666668,1.1889471666666667
44,2022-07-18 03:40,1.19016,1.19029,1.1899,1.19015,0.0,0,GBPUSD,40,3,29,7,2022,18,0.0002682598620945878,1.1904012054917428,1.1894657945082572,58.52537822986428,33.532516657499436,1.189919333333333,1.1890093333333336
45,2022-07-18 03:45,1.19015,1.19015,1.18958,1.18958,0.0,0,GBPUSD,45,3,29,7,2022,18,0.00025132394642069335,1.1903974734606364,1.1894205265393634,53.791807610376004,33.0219408707555,1.1899220000000001,1.1890521666666667
46,2022-07-18 03:50,1.1896,1.19002,1.18958,1.18998,0.0,0,GBPUSD,50,3,29,7,2022,18,0.000235397702614962,1.190404576180993,1.1894294238190073,56.35447780620223,32.52838427690303,1.189923,1.1890998333333334
