,time,open,high,low,close,vol,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2023-01-30 00:00:00,1.23997,1.24037,1.23976,1.24032,398,0,GBPUSD,0,0,5,1,2023,30,0.0001525606307737878,1.2404669482990476,1.2381940517009526,60.19292724742821,10.199152810684515,1.239266,1.2392913333333335
1,2023-01-30 00:05:00,1.24031,1.24037,1.23989,1.23999,338,0,GBPUSD,5,0,5,1,2023,30,0.00017320095508215137,1.2405019472467882,1.238312052753212,56.79831507962663,10.30504731693494,1.239282,1.2393101666666666
2,2023-01-30 00:10:00,1.23999,1.24005,1.23966,1.23968,399,0,GBPUSD,10,0,5,1,2023,30,0.0001846194503950633,1.240479288549118,1.2384527114508819,53.84724708909926,10.227180299850058,1.2392766666666666,1.2393196666666668
3,2023-01-30 00:15:00,1.23967,1.23985,1.23954,1.23963,399,0,GBPUSD,15,0,5,1,2023,30,0.0001884407996877707,1.240448237998628,1.238585762001372,53.38445054487191,10.062934517900494,1.2392746666666665,1.2393248333333333
4,2023-01-30 00:20:00,1.23961,1.23983,1.23945,1.23952,241,0,GBPUSD,20,0,5,1,2023,30,0.00018511560313667498,1.2403864158680433,1.2387405841319568,52.36027486794399,9.838715307690496,1.2392656666666666,1.2393271666666665
5,2023-01-30 00:25:00,1.23951,1.23998,1.23951,1.23991,232,0,GBPUSD,25,0,5,1,2023,30,0.0001832857087177587,1.2403736165818549,1.238863383418145,55.49206266158284,9.724004707112423,1.239276,1.2393338333333335
6,2023-01-30 00:30:00,1.23992,1.23994,1.23977,1.23982,207,0,GBPUSD,30,0,5,1,2023,30,0.0001806353241547117,1.2403397629500985,1.2389912370499017,54.63464511731102,9.613117793220285,1.239305,1.2393421666666666
7,2023-01-30 00:35:00,1.2398,1.23996,1.23969,1.2397,198,0,GBPUSD,35,0,5,1,2023,30,0.00017528337544614177,1.2402871088575373,1.2391188911424627,53.494570706978834,9.438934638329755,1.2393336666666668,1.2393478333333332
8,2023-01-30 00:40:00,1.23971,1.23971,1.23946,1.23959,287,0,GBPUSD,40,0,5,1,2023,30,0.00016636420464037673,1.2401915489372999,1.2392824510627003,52.456565294410936,9.15894262708386,1.2393583333333333,1.2393543333333334
9,2023-01-30 00:45:00,1.23961,1.23989,1.23961,1.23982,292,0,GBPUSD,45,0,5,1,2023,30,0.00015896706379962027,1.2401491791151296,1.2393858208848703,54.371629243920914,8.968602733336219,1.239414,1.2393676666666666
10,2023-01-30 00:50:00,1.23982,1.2401,1.23966,1.23988,528,0,GBPUSD,50,0,5,1,2023,30,0.00015350661906350847,1.2401526668966956,1.2394173331033043,54.86228731412847,8.941957745629562,1.2394716666666667,1.239382
