,time,open,high,low,close,vol,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2022-07-04 00:00:00,1.20996,1.21087,1.20981,1.21041,586,0,GBPUSD,0,0,27,7,2022,4,9.831087347500162e-05,1.211329158324463,1.209877841675537,54.680714743360994,24.795083258466143,1.2105586666666666,1.2101036666666667
1,2022-07-04 00:05:00,1.21041,1.21083,1.21007,1.21082,375,0,GBPUSD,5,0,27,7,2022,4,8.32864583473621e-05,1.2111638601330925,1.2099731398669074,57.071297753984624,24.61959231122222,1.2105966666666668,1.210127
2,2022-07-04 00:10:00,1.2108,1.21092,1.21056,1.21089,357,0,GBPUSD,10,0,27,7,2022,4,7.775055908297872e-05,1.2111670555500906,1.209971944449909,57.467556219671586,24.4873665858239,1.2106376666666667,1.2101423333333332
3,2022-07-04 00:15:00,1.21091,1.21133,1.21086,1.21108,399,0,GBPUSD,15,0,27,7,2022,4,8.130620850556283e-05,1.2112280007139842,1.2099509992860158,58.54208262741241,24.51829372790753,1.2106846666666664,1.2101721666666667
4,2022-07-04 00:20:00,1.21109,1.21121,1.21074,1.21113,415,0,GBPUSD,20,0,27,7,2022,4,9.098627899640744e-05,1.2112948450305407,1.209930154969459,58.82526565633081,24.475571239357546,1.2107336666666666,1.2102006666666667
5,2022-07-04 00:25:00,1.21113,1.2114,1.21102,1.21124,395,0,GBPUSD,25,0,27,7,2022,4,0.0001055451822928519,1.211382390381506,1.209930609618494,59.455550818495716,24.503864739251796,1.210786,1.2102365000000002
6,2022-07-04 00:30:00,1.21125,1.21135,1.21076,1.21101,351,0,GBPUSD,30,0,27,7,2022,4,0.00011848876721535697,1.2114202986621079,1.209939701337892,57.550044687846146,24.373395973046303,1.2108016666666666,1.2102656666666667
7,2022-07-04 00:35:00,1.21099,1.21108,1.21028,1.21042,305,0,GBPUSD,35,0,27,7,2022,4,0.00012005821248373947,1.2113868641146608,1.2099171358853393,53.039157243697495,23.968624725378294,1.210763,1.2102715000000002
8,2022-07-04 00:40:00,1.21041,1.21062,1.21023,1.21037,339,0,GBPUSD,40,0,27,7,2022,4,0.00011334493670696712,1.211375069029638,1.2098889309703618,52.677180973627024,23.548665944305903,1.2107283333333332,1.21028
9,2022-07-04 00:45:00,1.21037,1.21049,1.21013,1.21038,453,0,GBPUSD,45,0,27,7,2022,4,0.00010169334097291119,1.211365115783111,1.209864884216889,52.743906890767036,23.084825271053717,1.2106959999999998,1.2102938333333335
10,2022-07-04 00:50:00,1.21039,1.21134,1.21007,1.21091,706,0,GBPUSD,50,0,27,7,2022,4,9.57813586238323e-05,1.2113857060457698,1.20986429395423,56.13501079855327,22.975361746062905,1.2106773333333334,1.2103201666666668
11,2022-07-04 00:55:00,1.2109,1.21106,1.21049,1.21057,379,0,GBPUSD,55,0,27,7,2022,4,8.813396411812331e-05,1.2113794403182008,1.209858559681799,53.58325741337357,22.86954700523846,1.2106456666666667,1.2103365000000001
