,time,open,high,low,close,vol,symbol,weekday,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2023-05-15 00:00:00,1.24506,1.2453,1.24506,1.24518,310,GBPUSD,0,0,0,20,5,2023,15,2.743692090279734e-06,1.2451326938054927,1.2445673061945073,51.68059992122369,8.908180092700025,1.2447993333333334,1.2448511666666666
1,2023-05-15 00:05:00,1.24518,1.24536,1.24518,1.24525,203,GBPUSD,0,5,0,20,5,2023,15,1.5390708241707645e-05,1.245203738844491,1.244549261155509,52.43617839108938,9.201966170391337,1.244815,1.2448578333333333
2,2023-05-15 00:10:00,1.24522,1.24524,1.24485,1.24488,237,GBPUSD,0,10,0,20,5,2023,15,2.3470051441844678e-05,1.245199385026993,1.2445476149730075,48.30584888363028,8.984405987344884,1.2448193333333333,1.2448598333333334
3,2023-05-15 00:15:00,1.24485,1.24498,1.24478,1.24479,175,GBPUSD,0,15,0,20,5,2023,15,2.6773542775001874e-05,1.245194163243139,1.244539836756861,47.3670044617998,8.686718799744703,1.2448216666666667,1.2448569999999999
4,2023-05-15 00:20:00,1.24479,1.2449,1.24475,1.24487,106,GBPUSD,0,20,0,20,5,2023,15,2.8125779163692228e-05,1.2451878384185842,1.244538161581416,48.29112732677002,8.4371300618418,1.2448256666666668,1.2448571666666668
5,2023-05-15 00:25:00,1.24486,1.2451,1.24482,1.24495,472,GBPUSD,0,25,0,20,5,2023,15,2.9396369225739817e-05,1.2451855721643725,1.2445384278356273,49.21357664301071,8.359668635327772,1.244829,1.2448603333333332
6,2023-05-15 00:30:00,1.24494,1.24499,1.24471,1.24478,469,GBPUSD,0,30,0,20,5,2023,15,2.776992753742877e-05,1.2451773638951953,1.2445306361048045,47.35646130336014,8.139047894252116,1.2448433333333333,1.2448558333333333
7,2023-05-15 00:35:00,1.24478,1.24508,1.24478,1.24497,244,GBPUSD,0,35,0,20,5,2023,15,2.7380988982880425e-05,1.2451887930487306,1.2445392069512693,49.55726113388007,8.032188217272324,1.2448636666666666,1.2448565
8,2023-05-15 00:40:00,1.24493,1.24497,1.24468,1.24484,291,GBPUSD,0,40,0,20,5,2023,15,2.565160133324723e-05,1.2451765538716517,1.244575446128348,48.132994314232455,7.79745082544501,1.2448623333333335,1.2448543333333333
9,2023-05-15 00:45:00,1.24484,1.24487,1.24465,1.24465,236,GBPUSD,0,45,0,20,5,2023,15,2.008289929842255e-05,1.2451821942435732,1.2445628057564269,46.12857930919669,7.542765254481615,1.2448556666666666,1.2448493333333335
10,2023-05-15 00:50:00,1.24467,1.2448,1.24449,1.24477,402,GBPUSD,0,50,0,20,5,2023,15,1.4268466874004736e-05,1.2451821942435732,1.2445628057564269,47.55548650635342,7.488307268990557,1.2448583333333332,1.2448443333333332
11,2023-05-15 00:55:00,1.24477,1.245,1.24457,1.245,409,GBPUSD,0,55,0,20,5,2023,15,1.2241812504839089e-05,1.2451942914903487,1.2445647085096512,50.17232986557935,7.274202466635034,1.2448676666666667,1.2448433333333333
12,2023-05-15 01:00:00,1.245,1.24542,1.245,1.24525,387,GBPUSD,0,0,1,20,5,2023,15,1.665620703181908e-05,1.24525440340056,1.24454359659944,52.81946410272809,7.470214826419251,1.244878,1.2448486666666667
