,time,open,high,low,close,vol,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2024-04-22 00:00:00,1.23756,1.2377,1.23725,1.23727,191,0,GBPUSD,0,0,17,4,2024,22,9.568808324981536e-05,1.2378616598813528,1.2370553401186473,45.97545240957042,11.853242563400263,1.2373676666666666,1.237216
1,2024-04-22 00:05:00,1.23728,1.238,1.23728,1.23777,248,0,GBPUSD,5,0,17,4,2024,22,9.415015921681756e-05,1.237899594834812,1.2370464051651882,51.92045424682699,11.857814752293452,1.2373876666666668,1.2372311666666667
2,2024-04-22 00:10:00,1.2378,1.23808,1.23775,1.23796,284,0,GBPUSD,10,0,17,4,2024,22,9.836757376455418e-05,1.2379760385056828,1.2370179614943173,53.9140462703532,11.948934077804303,1.2374136666666664,1.2372438333333333
3,2024-04-22 00:15:00,1.23793,1.23844,1.2379,1.23831,291,0,GBPUSD,15,0,17,4,2024,22,0.00011133108518148946,1.2381402973564126,1.2369497026435876,57.28889592052997,12.372740040376186,1.2374526666666668,1.2372645
4,2024-04-22 00:20:00,1.23831,1.23847,1.23821,1.23828,225,0,GBPUSD,20,0,17,4,2024,22,0.00012836453344455535,1.2382587855127807,1.2369342144872193,56.919304482218,12.807845636145865,1.2374933333333333,1.2372878333333335
5,2024-04-22 00:25:00,1.23829,1.23839,1.2381,1.23815,175,0,GBPUSD,25,0,17,4,2024,22,0.00014468937495943683,1.2383155962705685,1.2369794037294315,55.31947085420444,13.071387201942697,1.2375420000000001,1.2373060000000002
6,2024-04-22 00:30:00,1.23813,1.23828,1.23789,1.23828,169,0,GBPUSD,30,0,17,4,2024,22,0.00016145859804562332,1.2383794127537116,1.2370335872462885,56.58190648405271,13.029127752362445,1.2375779999999998,1.2373249999999998
7,2024-04-22 00:35:00,1.23827,1.23827,1.23769,1.23777,207,0,GBPUSD,35,0,17,4,2024,22,0.00016912253156614056,1.2383575127294095,1.2371174872705908,50.76123371133802,12.746861437072205,1.2375966666666665,1.2373361666666665
8,2024-04-22 00:40:00,1.23778,1.23779,1.23732,1.23735,275,0,GBPUSD,40,0,17,4,2024,22,0.0001635913707662652,1.238349733849936,1.237133266150064,46.671026307474925,12.551306651219981,1.237592,1.2373420000000002
9,2024-04-22 00:45:00,1.23736,1.23767,1.23736,1.23762,222,0,GBPUSD,45,0,17,4,2024,22,0.00015401456754932864,1.2383497577143492,1.237137242285651,49.38336643937397,12.362270358229498,1.2375986666666667,1.237353
10,2024-04-22 00:50:00,1.23761,1.23775,1.23725,1.2374,213,0,GBPUSD,50,0,17,4,2024,22,0.00013854306402870167,1.2383560350124476,1.2371099649875523,47.353286123809085,12.27905933094376,1.2376019999999999,1.2373598333333333
