,time,open,high,low,close,volume,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2024-05-13 00:00,1.25218,1.25228,1.25199,1.2521,0.0,0,GBPUSD,0,0,20,5,2024,13,8.785631382954459e-06,1.2527509703983468,1.2520880296016528,44.90186138296389,17.744266686178104,1.2523683333333333,1.2524616666666666
1,2024-05-13 00:05,1.25208,1.2521,1.25179,1.252,0.0,0,GBPUSD,5,0,20,5,2024,13,-5.835718845139544e-06,1.252781384004629,1.2520196159953707,43.56926041002541,18.368900136416475,1.252356,1.2524495
2,2024-05-13 00:10,1.25202,1.25234,1.252,1.2523,0.0,0,GBPUSD,10,0,20,5,2024,13,-1.6273428912311776e-05,1.2527806654771472,1.252014334522853,48.32843771920456,18.529503356748535,1.2523546666666665,1.2524423333333334
3,2024-05-13 00:15,1.25229,1.2523,1.25214,1.25218,0.0,0,GBPUSD,15,0,20,5,2024,13,-2.5419191846248094e-05,1.2527764248991866,1.2519895751008134,46.69874907839278,18.684753136402858,1.2523636666666669,1.2524306666666665
4,2024-05-13 00:20,1.25217,1.25217,1.25194,1.25199,0.0,0,GBPUSD,20,0,20,5,2024,13,-3.624915489203355e-05,1.252793818063611,1.2519321819363889,44.254449479484315,19.050683827406345,1.2523663333333335,1.2524135
5,2024-05-13 00:25,1.25201,1.25211,1.25195,1.25202,0.0,0,GBPUSD,25,0,20,5,2024,13,-4.7005765745879155e-05,1.2528060995524564,1.2518929004475436,44.727005276718295,19.404416828709714,1.2523643333333332,1.2523974999999998
6,2024-05-13 00:30,1.25201,1.25201,1.25179,1.25191,0.0,0,GBPUSD,30,0,20,5,2024,13,-5.880037165806873e-05,1.2528226159097653,1.2518293840902344,43.33364695832881,19.920890892508723,1.2523469999999999,1.2523821666666668
7,2024-05-13 00:35,1.25191,1.25201,1.25181,1.25195,0.0,0,GBPUSD,35,0,20,5,2024,13,-6.985508545267917e-05,1.2528176129664903,1.2517813870335095,43.99001736936721,20.420149154181093,1.2523296666666668,1.2523648333333333
8,2024-05-13 00:40,1.25196,1.25213,1.25191,1.25203,0.0,0,GBPUSD,40,0,20,5,2024,13,-7.843097569157821e-05,1.252802451119274,1.2517525488807264,45.30088041528437,20.65602774868314,1.2523179999999998,1.2523518333333332
9,2024-05-13 00:45,1.25201,1.25211,1.25193,1.25201,0.0,0,GBPUSD,45,0,20,5,2024,13,-8.514395327175282e-05,1.2527799614923991,1.251726038507601,45.02833365525887,20.884043723368446,1.2523053333333334,1.2523385
