,time,open,high,low,close,vol,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2024-01-22 00:00:00,1.26991,1.27012,1.26991,1.27011,164,0,GBPUSD,0,0,4,1,2024,22,6.063975887568859e-05,1.2705627985050518,1.2692562014949482,53.975853111181344,11.787468084757325,1.2698333333333334,1.269757166666667
1,2024-01-22 00:05:00,1.27011,1.27026,1.27007,1.27024,495,0,GBPUSD,5,0,4,1,2024,22,6.344825066791022e-05,1.2705885591739534,1.2693014408260468,54.89740799790026,11.555698709955452,1.2698326666666668,1.269772
2,2024-01-22 00:10:00,1.27025,1.27028,1.27001,1.2701,395,0,GBPUSD,10,0,4,1,2024,22,6.64998588739359e-05,1.2706021260530496,1.2693088739469505,53.69952650327635,11.299545079851624,1.269820666666667,1.269786
3,2024-01-22 00:15:00,1.27011,1.2702,1.27007,1.2701,127,0,GBPUSD,15,0,4,1,2024,22,6.939231076354493e-05,1.2706104318666254,1.2693465681333744,53.69952650327635,11.051929904084588,1.2698203333333333,1.2698068333333334
4,2024-01-22 00:20:00,1.27009,1.27015,1.26989,1.2699,255,0,GBPUSD,20,0,4,1,2024,22,6.868433714607722e-05,1.270608971081473,1.2693660289185267,51.96600273079524,10.712364095851603,1.2698113333333334,1.2698243333333332
5,2024-01-22 00:25:00,1.26989,1.26995,1.26954,1.26975,489,0,GBPUSD,25,0,4,1,2024,22,6.320709182858992e-05,1.270605933449417,1.269376066550583,50.69624844313272,10.516383217153855,1.269796333333333,1.2698365
6,2024-01-22 00:30:00,1.26973,1.26999,1.26973,1.26996,656,0,GBPUSD,30,0,4,1,2024,22,5.8234051258560674e-05,1.2705751963339242,1.2694588036660757,52.381359997385594,10.299147478154161,1.269855,1.2698494999999999
7,2024-01-22 00:35:00,1.26997,1.27019,1.26993,1.27017,550,0,GBPUSD,35,0,4,1,2024,22,5.705543162851936e-05,1.2705483724261222,1.2695566275738774,54.00750372671468,9.972573488304022,1.2698810000000003,1.2698623333333334
8,2024-01-22 00:40:00,1.27017,1.27054,1.27015,1.27049,334,0,GBPUSD,40,0,4,1,2024,22,6.329223895774174e-05,1.2704751795429925,1.2696058204570073,56.35687534567305,9.890428964083098,1.26992,1.2698779999999998
9,2024-01-22 00:45:00,1.2705,1.27062,1.27035,1.27055,248,0,GBPUSD,45,0,4,1,2024,22,7.466295764025335e-05,1.2705063981464357,1.2695866018535644,56.7850522689486,9.860307305078333,1.26996,1.2698953333333334
10,2024-01-22 00:50:00,1.27055,1.27084,1.27049,1.27069,248,0,GBPUSD,50,0,4,1,2024,22,9.071888688639159e-05,1.27061430834664,1.26953169165336,57.78476826312395,9.960398906600822,1.2700046666666664,1.2699145
11,2024-01-22 00:55:00,1.27072,1.27094,1.2707,1.27087,601,0,GBPUSD,55,0,4,1,2024,22,0.00011153476518206764,1.2707388573992935,1.2694601426007068,59.044906799891855,10.11502451489995,1.2700493333333334,1.2699351666666667
12,2024-01-22 01:00:00,1.27084,1.2711,1.27076,1.27106,702,0,GBPUSD,0,1,4,1,2024,22,0.00013702001332990322,1.2709190104320758,1.2693799895679243,60.33770664245775,10.356089625986332,1.2700883333333333,1.2699565
