,time,open,high,low,close,vol,symbol,weekday,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2022-06-13 00:00:00,1.22763,1.22783,1.2272,1.22722,1065,GBPUSD,0,0,0,24,6,2022,13,-0.0005629785436145173,1.230657971135672,1.2273490288643278,33.898873211452795,27.076530849453857,1.2295363333333333,1.2304256666666666
1,2022-06-13 00:05:00,1.22723,1.22785,1.22706,1.22774,408,GBPUSD,0,5,0,24,6,2022,13,-0.0005971851963507779,1.2305920842532645,1.2272029157467355,37.39389062765894,27.589683872883242,1.2294106666666667,1.23037
2,2022-06-13 00:10:00,1.22773,1.22781,1.2274,1.22763,660,GBPUSD,0,10,0,24,6,2022,13,-0.0006248520607699053,1.2305511966217288,1.2270478033782708,36.96617258896175,28.08573179553165,1.2292826666666667,1.2303089999999999
3,2022-06-13 00:15:00,1.22762,1.2278,1.22741,1.22741,501,GBPUSD,0,15,0,24,6,2022,13,-0.0006490553770873988,1.2305738544775116,1.2268651455224884,36.11158474014759,28.565244787425108,1.2291476666666667,1.2302384999999998
4,2022-06-13 00:20:00,1.22743,1.22804,1.22734,1.22798,269,GBPUSD,0,20,0,24,6,2022,13,-0.000659245685130583,1.2305308613503552,1.2267901386496447,39.83928227945682,28.88045573501983,1.229034,1.2301813333333333
5,2022-06-13 00:25:00,1.22797,1.22853,1.2279,1.22845,428,GBPUSD,0,25,0,24,6,2022,13,-0.0006511175885115431,1.230428259083666,1.226781740916334,42.691507369454484,28.907757529052898,1.228932,1.2301283333333335
6,2022-06-13 00:30:00,1.22844,1.22851,1.22802,1.22812,262,GBPUSD,0,30,0,24,6,2022,13,-0.0006357148875656569,1.2303239362200695,1.2267500637799305,41.27033068276958,28.934149263284866,1.22886,1.2300725
7,2022-06-13 00:35:00,1.22813,1.22813,1.22743,1.22781,278,GBPUSD,0,35,0,24,6,2022,13,-0.0006200569867207974,1.2302257532579288,1.2266902467420713,39.97706284007369,29.13452729905571,1.2287873333333332,1.2300053333333334
8,2022-06-13 00:40:00,1.2278,1.22788,1.22755,1.2276,468,GBPUSD,0,40,0,24,6,2022,13,-0.0006069971366120985,1.2300497413302918,1.2266522586697082,39.11803271649799,29.328226066967524,1.2287210000000002,1.2299436666666665
9,2022-06-13 00:45:00,1.22761,1.22761,1.22721,1.22726,579,GBPUSD,0,45,0,24,6,2022,13,-0.0006002913454625256,1.2299282155288158,1.226556784471184,37.75908770859728,29.614458679691623,1.2286403333333333,1.2298776666666666
10,2022-06-13 00:50:00,1.22731,1.22753,1.22704,1.2271,887,GBPUSD,0,50,0,24,6,2022,13,-0.0005991042051727761,1.2297086112669544,1.2265103887330455,37.131134308891866,29.93949890757271,1.2285723333333332,1.2298093333333333
11,2022-06-13 00:55:00,1.22709,1.22752,1.22705,1.22752,602,GBPUSD,0,55,0,24,6,2022,13,-0.0005933719458128305,1.229525016572361,1.226510983427639,39.847643228923374,30.253704461191095,1.2284943333333334,1.2297514999999999
12,2022-06-13 01:00:00,1.22751,1.22771,1.22706,1.22709,406,GBPUSD,0,0,1,24,6,2022,13,-0.0005905993725501303,1.2293771757407188,1.226452824259281,38.10388146599372,30.42997328774659,1.2284110000000001,1.2296811666666667
13,2022-06-13 01:05:00,1.2271,1.22746,1.22706,1.22743,351,GBPUSD,0,5,1,24,6,2022,13,-0.0005830566192059045,1.2291315891344545,1.2265074108655456,40.242867635690494,30.60036648675024,1.2283583333333332,1.2296176666666667
14,2022-06-13 01:10:00,1.22745,1.22783,1.22745,1.22769,505,GBPUSD,0,10,1,24,6,2022,13,-0.0005674423608708713,1.2289088272920734,1.2265871727079267,41.83302009072221,30.519872583551592,1.2283093333333333,1.229557
15,2022-06-13 01:15:00,1.2277,1.22773,1.22722,1.22747,444,GBPUSD,0,15,1,24,6,2022,13,-0.0005498042203896674,1.2286626867911064,1.2266763132088936,40.880792176998455,30.524081760630654,1.2282396666666666,1.2294956666666665
16,2022-06-13 01:20:00,1.22747,1.22752,1.22679,1.22681,731,GBPUSD,0,20,1,24,6,2022,13,-0.0005410989697556947,1.2282966858676059,1.2267993141323943,38.183419119851365,30.668117283762108,1.2281506666666666,1.229426
17,2022-06-13 01:25:00,1.22679,1.22745,1.22679,1.22705,377,GBPUSD,0,25,1,24,6,2022,13,-0.0005333866912078922,1.2283081036813273,1.226746896318673,39.68058323446222,30.80735162278918,1.2280726666666668,1.2293623333333334
18,2022-06-13 01:30:00,1.22706,1.22813,1.22706,1.22792,424,GBPUSD,0,30,1,24,6,2022,13,-0.0005116050406694042,1.228346638805021,1.2267463611949792,44.702835876104395,30.543612200117188,1.228012,1.2293161666666668
