,time,open,high,low,close,volume,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2022-04-25 00:00,1.28277,1.28284,1.28219,1.28252,0.0,0,GBPUSD,0,0,17,4,2022,25,-9.947452034444387e-05,1.283210488655096,1.282542511344904,44.16387100468843,11.17785863051735,1.2830463333333335,1.2831735
1,2022-04-25 00:05,1.28251,1.28295,1.28222,1.28231,0.0,0,GBPUSD,5,0,17,4,2022,25,-0.000109496537634896,1.2832709521223449,1.2824410478776551,42.756281794014185,11.405400818478414,1.2829973333333333,1.2831664999999999
2,2022-04-25 00:10,1.28229,1.28239,1.28206,1.28211,0.0,0,GBPUSD,10,0,17,4,2022,25,-0.0001257678454527293,1.283352679424328,1.2822873205756722,41.45456904328559,11.719384671721796,1.2829406666666665,1.2831543333333333
3,2022-04-25 00:15,1.28216,1.28231,1.28199,1.28202,0.0,0,GBPUSD,15,0,17,4,2022,25,-0.00014625236573723865,1.2834228689820795,1.2821391310179204,40.87525839685863,12.062902850208083,1.282881666666667,1.2831328333333334
4,2022-04-25 00:20,1.28205,1.2821,1.28164,1.28168,0.0,0,GBPUSD,20,0,17,4,2022,25,-0.00017339497626923112,1.2835142233076058,1.2819157766923943,38.758525698395545,12.582627371830899,1.2828106666666665,1.2831081666666668
5,2022-04-25 00:25,1.28175,1.28231,1.28164,1.28224,0.0,0,GBPUSD,25,0,17,4,2022,25,-0.00019395821312496073,1.2834680638429143,1.2818709361570855,43.72400374790954,12.909010121702744,1.2827643333333332,1.2830905
6,2022-04-25 00:30,1.28224,1.28254,1.28191,1.28197,0.0,0,GBPUSD,30,0,17,4,2022,25,-0.00021318528947525202,1.2834849832433382,1.281774016756662,42.024519364187356,13.037667031288796,1.2827323333333331,1.2830633333333334
7,2022-04-25 00:35,1.28199,1.28232,1.28197,1.28229,0.0,0,GBPUSD,35,0,17,4,2022,25,-0.0002249756656898623,1.2834573680971233,1.2817406319028768,44.661657466489096,13.162035377221981,1.2826950000000001,1.2830378333333334
8,2022-04-25 00:40,1.28228,1.28259,1.28227,1.28229,0.0,0,GBPUSD,40,0,17,4,2022,25,-0.00023097402627839315,1.2834410141463475,1.2817099858536523,44.6616574664891,13.064645794552554,1.2826706666666667,1.2830155
9,2022-04-25 00:45,1.28229,1.28253,1.28188,1.28241,0.0,0,GBPUSD,45,0,17,4,2022,25,-0.00023058665326687494,1.2834055087851182,1.2816964912148818,45.653713429161364,13.195485594300107,1.2826496666666667,1.2829998333333335
10,2022-04-25 00:50,1.28239,1.28262,1.2822,1.28238,0.0,0,GBPUSD,50,0,17,4,2022,25,-0.00022617021173344437,1.2833434784900462,1.281692521509954,45.443025078160744,13.253140584731302,1.2826410000000001,1.2829879999999998
11,2022-04-25 00:55,1.2825,1.28251,1.2819,1.28211,0.0,0,GBPUSD,55,0,17,4,2022,25,-0.0002232521499150846,1.2833368283690874,1.2816491716309129,43.57093367740521,13.466964986463767,1.2826206666666666,1.2829775
12,2022-04-25 01:00,1.28217,1.28255,1.28207,1.28231,0.0,0,GBPUSD,0,1,17,4,2022,25,-0.00021772649309630184,1.2832782626734949,1.2816427373265051,45.297782175611665,13.642960198362783,1.2826033333333333,1.2829621666666668
13,2022-04-25 01:05,1.2823,1.28231,1.28189,1.282,0.0,0,GBPUSD,5,1,17,4,2022,25,-0.00021530573653646455,1.2832008522797664,1.2816151477202335,43.17903442671815,13.906918164163198,1.2825766666666667,1.2829493333333335
14,2022-04-25 01:10,1.28201,1.28201,1.28148,1.28162,0.0,0,GBPUSD,10,1,17,4,2022,25,-0.00022052992410325913,1.2831569794384379,1.281522020561562,40.76136880898002,14.358824428054213,1.2825306666666667,1.2829191666666666
15,2022-04-25 01:15,1.28161,1.2822,1.2816,1.28214,0.0,0,GBPUSD,15,1,17,4,2022,25,-0.00022147302539474398,1.283053652885844,1.2815383471141562,45.111920630380396,14.651907237010036,1.282497,1.2828956666666669
16,2022-04-25 01:20,1.28208,1.28208,1.28155,1.28171,0.0,0,GBPUSD,20,1,17,4,2022,25,-0.00022603900285529573,1.2829444670589818,1.2815145329410185,42.4453226881205,14.958654135393049,1.2824616666666668,1.2828671666666664
17,2022-04-25 01:25,1.2817,1.28191,1.28128,1.28139,0.0,0,GBPUSD,25,1,17,4,2022,25,-0.00023722659732331383,1.2828582004562037,1.2814387995437966,40.59786623627699,15.375921994316725,1.2824113333333331,1.2828336666666664
