,time,open,high,low,close,vol,symbol,weekday,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2023-10-02 00:00:00,1.21927,1.21931,1.21887,1.21907,340,GBPUSD,0,0,0,40,10,2023,2,-0.00010023796762183103,1.219386444974269,1.217939555025731,47.96591457436006,10.808163693261791,1.2188013333333332,1.219411
1,2023-10-02 00:05:00,1.21907,1.21919,1.2189,1.21908,315,GBPUSD,0,5,0,40,10,2023,2,-7.677847447752201e-05,1.2194328610518548,1.2179591389481452,48.06449741745949,10.941257151316965,1.2187760000000003,1.2193908333333334
2,2023-10-02 00:10:00,1.21905,1.21938,1.21905,1.21937,194,GBPUSD,0,10,0,40,10,2023,2,-5.166817559612782e-05,1.2195219604227954,1.217974039577205,50.85762521989642,11.19274337132066,1.218768,1.2193766666666666
3,2023-10-02 00:15:00,1.21933,1.21951,1.21921,1.21949,328,GBPUSD,0,15,0,40,10,2023,2,-2.480721488222929e-05,1.2196140686009271,1.2180059313990728,51.963495959664094,11.51676729859898,1.2187696666666668,1.2193643333333333
4,2023-10-02 00:20:00,1.21951,1.21951,1.2193,1.21939,161,GBPUSD,0,20,0,40,10,2023,2,2.0402987136101096e-07,1.2196365039927433,1.2181174960072567,50.974614603009805,11.829990428301357,1.2187643333333331,1.2193528333333332
5,2023-10-02 00:25:00,1.21938,1.21959,1.21936,1.2195,143,GBPUSD,0,25,0,40,10,2023,2,2.4499298446502487e-05,1.2197012068267359,1.2181667931732645,52.01376508984331,12.18472583977484,1.218763,1.2193433333333334
6,2023-10-02 00:30:00,1.2195,1.2196,1.21926,1.21927,332,GBPUSD,0,30,0,40,10,2023,2,4.3346854372618044e-05,1.2197006012668221,1.2182653987331777,49.733602803436725,12.409412467349973,1.218784,1.2193286666666667
7,2023-10-02 00:35:00,1.21926,1.21932,1.21893,1.21898,658,GBPUSD,0,35,0,40,10,2023,2,5.306629264828825e-05,1.2196587771372775,1.2183752228627225,47.0436661993987,12.262046609727346,1.2187963333333334,1.2193055
8,2023-10-02 00:40:00,1.21898,1.21907,1.2187,1.21907,361,GBPUSD,0,40,0,40,10,2023,2,5.7869843227378694e-05,1.2196228626005967,1.2184781373994034,47.947526400952555,11.888035476530586,1.2188106666666667,1.219285333333333
9,2023-10-02 00:45:00,1.21908,1.21909,1.21896,1.21896,116,GBPUSD,0,45,0,40,10,2023,2,5.7453517742411674e-05,1.2196118563250395,1.2185171436749604,46.934663887986034,11.546500895428812,1.2188260000000002,1.2192641666666666
10,2023-10-02 00:50:00,1.21896,1.21913,1.21888,1.21911,227,GBPUSD,0,50,0,40,10,2023,2,5.604951374073675e-05,1.219575659782227,1.218613340217773,48.47021560124701,11.18955134968014,1.2188493333333335,1.2192443333333334
11,2023-10-02 00:55:00,1.21914,1.21918,1.21876,1.21876,255,GBPUSD,0,55,0,40,10,2023,2,4.8388258425560964e-05,1.2195552270248255,1.2186487729751743,45.30570562958703,10.961135819364141,1.2188606666666668,1.2192245
12,2023-10-02 01:00:00,1.21878,1.21943,1.21876,1.21943,272,GBPUSD,0,0,1,40,10,2023,2,4.778586693405161e-05,1.219570930792737,1.218707069207263,51.56749511617217,10.68336433794471,1.2188973333333335,1.2192143333333334
13,2023-10-02 01:05:00,1.2194,1.21947,1.21929,1.21938,265,GBPUSD,0,5,1,40,10,2023,2,5.0732778437060764e-05,1.2195972674113833,1.2187197325886168,51.11571270558676,10.451233188779852,1.2189349999999999,1.2192005
14,2023-10-02 01:10:00,1.2194,1.2195,1.21925,1.21929,329,GBPUSD,0,10,1,40,10,2023,2,5.419831462496326e-05,1.2195999496330387,1.2187590503669614,50.29521808172656,10.187076987784021,1.2189763333333332,1.2191876666666666
15,2023-10-02 01:15:00,1.21929,1.21929,1.2191,1.21921,101,GBPUSD,0,15,1,40,10,2023,2,5.6407363385851904e-05,1.2196014795733503,1.2187795204266498,49.563649027041244,9.911341712776236,1.2190046666666667,1.2191755
16,2023-10-02 01:20:00,1.2192,1.21927,1.219,1.21922,126,GBPUSD,0,20,1,40,10,2023,2,5.774404855167334e-05,1.2196053909365778,1.218788609063422,49.65833583344374,9.73932902293437,1.2190356666666666,1.2191613333333333
17,2023-10-02 01:25:00,1.21921,1.21947,1.21921,1.21931,114,GBPUSD,0,25,1,40,10,2023,2,5.976816894029823e-05,1.2196123085654667,1.2187896914345333,50.52313204134882,9.454045068183675,1.2190693333333333,1.2191446666666665
18,2023-10-02 01:30:00,1.21933,1.2194,1.21922,1.21928,233,GBPUSD,0,30,1,40,10,2023,2,6.150219644778581e-05,1.2196058897538087,1.2188351102461914,50.22561389175907,9.178270578591336,1.2190986666666666,1.219127
