,time,open,high,low,close,vol,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2022-11-21 00:00:00,1.18837,1.1885,1.18809,1.18817,2644,0,GBPUSD,0,0,47,11,2022,21,-1.4644436269525701e-05,1.1893443545954974,1.1879346454045028,46.267775145034705,9.771738559606712,1.1885883333333334,1.1886371666666666
1,2022-11-21 00:05:00,1.18817,1.18856,1.18758,1.18772,3796,0,GBPUSD,5,0,47,11,2022,21,-3.7505649157629683e-05,1.189416416447205,1.1877895835527952,43.63828131048729,9.82715637062387,1.188571,1.1886301666666665
2,2022-11-21 00:10:00,1.18773,1.18791,1.18753,1.18756,2644,0,GBPUSD,10,0,47,11,2022,21,-6.701820799831986e-05,1.189494928914202,1.187621071085798,42.74475549717279,9.905019120649714,1.1885476666666668,1.188615166666667
3,2022-11-21 00:15:00,1.18754,1.18786,1.18753,1.18772,2629,0,GBPUSD,15,0,47,11,2022,21,-9.644714991737079e-05,1.1895211374179278,1.187504862582072,43.93236847078425,9.980286445674695,1.1885313333333334,1.1886078333333332
4,2022-11-21 00:20:00,1.18775,1.18778,1.18744,1.18769,2550,0,GBPUSD,20,0,47,11,2022,21,-0.00012453977852008394,1.1895351795229405,1.1873948204770592,43.75632293870678,10.098129068408452,1.1885086666666667,1.1885916666666667
5,2022-11-21 00:25:00,1.18767,1.18803,1.18734,1.18737,1336,0,GBPUSD,25,0,47,11,2022,21,-0.00015514373157101322,1.1895699335682293,1.1872290664317708,41.90346424800578,10.046708341662432,1.18846,1.1885793333333334
6,2022-11-21 00:30:00,1.18738,1.18738,1.18715,1.18717,1898,0,GBPUSD,30,0,47,11,2022,21,-0.0001885547035883987,1.1896147471650595,1.1870402528349404,40.78679555578081,10.103462396762838,1.1883846666666669,1.1885643333333333
7,2022-11-21 00:35:00,1.18718,1.18718,1.18644,1.18647,815,0,GBPUSD,35,0,47,11,2022,21,-0.0002327119392086482,1.1897441532392607,1.1866978467607392,37.197724275182125,10.539835123387329,1.188322,1.1885353333333333
8,2022-11-21 00:40:00,1.18649,1.18677,1.18624,1.18676,273,0,GBPUSD,40,0,47,11,2022,21,-0.0002761327511988625,1.1896932074199893,1.1865107925800107,39.48008366549099,11.051746758821166,1.1882693333333334,1.1885136666666667
9,2022-11-21 00:45:00,1.18675,1.1872,1.18673,1.18682,676,0,GBPUSD,45,0,47,11,2022,21,-0.000315229169057527,1.189521930691989,1.1864170693080107,39.94719292036354,11.247424414305277,1.1882163333333333,1.1884906666666668
10,2022-11-21 00:50:00,1.18683,1.18703,1.18652,1.18676,1062,0,GBPUSD,50,0,47,11,2022,21,-0.00034980443554069753,1.1893760889608807,1.1863189110391192,39.63076422753964,11.529902981148284,1.188161,1.1884565
11,2022-11-21 00:55:00,1.18676,1.18695,1.18641,1.18658,259,0,GBPUSD,55,0,47,11,2022,21,-0.00038180795913407415,1.1892472490289252,1.1862027509710746,38.679898001442375,11.84999087100273,1.1880986666666664,1.1884158333333334
12,2022-11-21 01:00:00,1.1866,1.1867,1.18595,1.18641,967,0,GBPUSD,0,1,47,11,2022,21,-0.0004123639196584972,1.1891640718655025,1.1860549281344974,37.793948606311254,12.339201277188117,1.1880303333333333,1.1883641666666667
13,2022-11-21 01:05:00,1.18641,1.18662,1.18597,1.18603,593,0,GBPUSD,5,1,47,11,2022,21,-0.0004455335990304202,1.1891195046460927,1.1858454953539073,35.89291307125116,12.81210466983399,1.187944,1.1883078333333332
14,2022-11-21 01:10:00,1.18604,1.18621,1.18568,1.18621,566,0,GBPUSD,10,1,47,11,2022,21,-0.00047471544127065653,1.1890460055269405,1.1857009944730597,37.43500944341937,13.373617386339609,1.1878626666666667,1.1882591666666669
15,2022-11-21 01:15:00,1.18621,1.1863,1.18454,1.1855,589,0,GBPUSD,15,1,47,11,2022,21,-0.000510113686875,1.189086354048404,1.185408645951596,34.0889882674814,14.230981176241553,1.1877566666666666,1.1881920000000001
16,2022-11-21 01:20:00,1.18551,1.18575,1.18506,1.18507,701,0,GBPUSD,20,1,47,11,2022,21,-0.0005532503657314329,1.1890824249987952,1.1850825750012048,32.281254361763274,15.059766173146768,1.1876386666666667,1.1881146666666667
17,2022-11-21 01:25:00,1.18507,1.18545,1.18506,1.18543,763,0,GBPUSD,25,1,47,11,2022,21,-0.0005919714894080691,1.1888695354643128,1.184957464535687,35.25486979669084,15.860925003488477,1.187533,1.188039
18,2022-11-21 01:30:00,1.18545,1.18553,1.18478,1.18535,1278,0,GBPUSD,30,1,47,11,2022,21,-0.000625822333863304,1.1887000271296988,1.1848199728703013,34.902544577474345,16.703952399065468,1.1874066666666667,1.1879708333333334
19,2022-11-21 01:35:00,1.18534,1.18653,1.18533,1.18634,1275,0,GBPUSD,35,1,47,11,2022,21,-0.0006376248169687689,1.1884404786996514,1.1848725213003486,42.286220036441094,17.01025408527263,1.187302333333333,1.1879153333333332
20,2022-11-21 01:40:00,1.18635,1.18671,1.18612,1.18659,1060,0,GBPUSD,40,1,47,11,2022,21,-0.0006295472287361344,1.1882130378966373,1.1849419621033623,43.947086993323204,17.224249731649984,1.1872153333333333,1.1878666666666666
21,2022-11-21 01:45:00,1.18658,1.18681,1.18598,1.186,858,0,GBPUSD,45,1,47,11,2022,21,-0.0006174108773869917,1.1880533110273084,1.1849296889726917,41.062175213107814,17.469456878970778,1.1871143333333334,1.187812
22,2022-11-21 01:50:00,1.186,1.18611,1.18556,1.18579,1148,0,GBPUSD,50,1,47,11,2022,21,-0.000605310002611334,1.1879094926155849,1.1848965073844149,40.09308881128794,17.81800141972409,1.1870166666666668,1.1877693333333332
23,2022-11-21 01:55:00,1.18577,1.18596,1.1854,1.18563,2288,0,GBPUSD,55,1,47,11,2022,21,-0.0005950387943312553,1.1877071092434783,1.1848898907565215,39.36092246875109,18.19579655799604,1.1869186666666667,1.1877243333333334
24,2022-11-21 02:00:00,1.18566,1.18567,1.18533,1.18533,252,0,GBPUSD,0,2,47,11,2022,21,-0.0005898829302845653,1.1874902283771327,1.1848707716228675,38.01440206909025,18.578972231507695,1.1868166666666666,1.1876783333333334
25,2022-11-21 02:05:00,1.18535,1.18536,1.18474,1.18528,486,0,GBPUSD,5,2,47,11,2022,21,-0.0005876568020942115,1.1873178729491647,1.1848341270508351,37.79150015006846,19.094019817803925,1.1867253333333332,1.1876313333333333
26,2022-11-21 02:10:00,1.18529,1.18529,1.18424,1.18426,302,0,GBPUSD,10,2,47,11,2022,21,-0.000602317788449232,1.1873072463554086,1.1845537536445914,33.630033932798085,19.701965949097016,1.1865883333333334,1.1875674999999999
27,2022-11-21 02:15:00,1.18425,1.18468,1.18391,1.18464,1296,0,GBPUSD,15,2,47,11,2022,21,-0.0006193592557736918,1.1873051212704833,1.184372878729517,36.33200143411276,20.35758787973459,1.1864493333333332,1.1875076666666666
28,2022-11-21 02:20:00,1.18465,1.18502,1.18451,1.18498,912,0,GBPUSD,20,2,47,11,2022,21,-0.0006301632741234838,1.18719669496322,1.1843033050367802,38.64398246062032,20.834592103728856,1.1863346666666665,1.187456
29,2022-11-21 02:25:00,1.18496,1.18509,1.18475,1.18494,1613,0,GBPUSD,25,2,47,11,2022,21,-0.0006356933228682748,1.1870534322319606,1.1842585677680395,38.473949089650986,21.263899205097683,1.1862190000000001,1.1874018333333334
30,2022-11-21 02:30:00,1.18494,1.18496,1.1845,1.18458,924,0,GBPUSD,30,2,47,11,2022,21,-0.0006419225714184806,1.1869217512696666,1.1841722487303337,36.959870240304284,21.73510181635712,1.1860993333333334,1.1873438333333335
31,2022-11-21 02:35:00,1.18458,1.18458,1.18423,1.18424,795,0,GBPUSD,35,2,47,11,2022,21,-0.0006522249473952489,1.1868325990914528,1.1840274009085467,35.591426963286594,22.25207842022367,1.1859833333333334,1.1872771666666668
32,2022-11-21 02:40:00,1.18422,1.18444,1.18401,1.18437,1178,0,GBPUSD,40,2,47,11,2022,21,-0.0006609795865001517,1.1867272268544782,1.1839287731455217,36.52106458146998,22.800852850890614,1.185877,1.1872123333333333
