,time,open,high,low,close,volume,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2023-08-28 00:00,1.25888,1.25933,1.25873,1.25916,0.0,0,GBPUSD,0,0,35,8,2023,28,8.676848534769989e-05,1.259125691304163,1.257478308695837,56.84985389155073,15.222298848830352,1.258249,1.2584033333333333
1,2023-08-28 00:05,1.25916,1.25944,1.25914,1.25933,0.0,0,GBPUSD,5,0,35,8,2023,28,0.00011548822732890217,1.2592964306128023,1.2574435693871977,58.14479568246234,15.250884335295863,1.258290666666667,1.2583976666666667
2,2023-08-28 00:10,1.25933,1.2594,1.25914,1.25931,0.0,0,GBPUSD,10,0,35,8,2023,28,0.00014473696028447468,1.2594372451443112,1.2574237548556884,57.9332033867282,15.278516972212527,1.2583306666666667,1.2583926666666665
3,2023-08-28 00:15,1.25931,1.25943,1.25928,1.25941,0.0,0,GBPUSD,15,0,35,8,2023,28,0.00017404954440743278,1.2595773238291303,1.2574216761708694,58.71038601687133,15.328565742141404,1.2583806666666666,1.2583881666666668
4,2023-08-28 00:20,1.25943,1.25961,1.25938,1.25954,0.0,0,GBPUSD,20,0,35,8,2023,28,0.00020354291506442638,1.2597103956651214,1.2574586043348785,59.71138264901275,15.51319769256201,1.258434,1.2583831666666667
5,2023-08-28 00:25,1.25953,1.25966,1.25939,1.25958,0.0,0,GBPUSD,25,0,35,8,2023,28,0.00023177776915544882,1.2598267285976976,1.2575132714023023,60.01989716033321,15.730508896418755,1.2584873333333333,1.2583783333333334
6,2023-08-28 00:30,1.25958,1.25978,1.25949,1.25959,0.0,0,GBPUSD,30,0,35,8,2023,28,0.00025737496747688554,1.2599085093296538,1.257611490670346,60.09891791485178,16.035074372905292,1.2585253333333335,1.2583781666666667
7,2023-08-28 00:35,1.25959,1.25961,1.25937,1.25942,0.0,0,GBPUSD,35,0,35,8,2023,28,0.000276678226503683,1.2599401051608439,1.2577358948391564,58.08010157717423,16.178602790640287,1.2585583333333334,1.2583806666666666
8,2023-08-28 00:40,1.25941,1.25953,1.25941,1.25948,0.0,0,GBPUSD,40,0,35,8,2023,28,0.0002913513168919775,1.2599640337460787,1.2578679662539212,58.588005874861985,16.317346927784115,1.2585966666666666,1.2583856666666664
9,2023-08-28 00:45,1.25949,1.2599,1.25947,1.25969,0.0,0,GBPUSD,45,0,35,8,2023,28,0.00030503949839963754,1.2599804708660707,1.2580365291339293,60.328342704016364,16.73311568162647,1.2586526666666666,1.2583995
