,time,open,high,low,close,volume,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2023-10-16 00:00,1.21545,1.21567,1.21523,1.21554,0.0,0,GBPUSD,0,0,42,10,2023,16,0.00021155399287224987,1.2155083287645938,1.2144806712354062,59.28149519783009,14.527311595176887,1.2148253333333332,1.2143373333333332
1,2023-10-16 00:05,1.21555,1.21555,1.21513,1.21543,0.0,0,GBPUSD,5,0,42,10,2023,16,0.00021829985710088184,1.2155474059923879,1.214463594007612,58.04474787168755,14.756178077771237,1.2148800000000002,1.214363
2,2023-10-16 00:10,1.21544,1.21548,1.2153,1.21537,0.0,0,GBPUSD,10,0,42,10,2023,16,0.00022303979017924717,1.2155845700928622,1.2144544299071376,57.36940549378828,14.977415677612441,1.2149303333333334,1.2143868333333332
3,2023-10-16 00:15,1.21534,1.21544,1.21485,1.21489,0.0,0,GBPUSD,15,0,42,10,2023,16,0.0002181074968934029,1.2155844442945005,1.2144575557054993,52.33057420452953,14.74530383106864,1.2149623333333333,1.2144058333333334
4,2023-10-16 00:20,1.21488,1.21496,1.21475,1.21477,0.0,0,GBPUSD,20,0,42,10,2023,16,0.0002049597574503343,1.2155855751292477,1.2144534248707521,51.16828659478079,14.42904854371865,1.2149873333333334,1.2144228333333333
5,2023-10-16 00:25,1.21476,1.21528,1.21471,1.21515,0.0,0,GBPUSD,25,0,42,10,2023,16,0.00019294749505909664,1.215577094558609,1.2145189054413907,54.480236166997216,14.374440237007185,1.2150203333333336,1.2144480000000002
6,2023-10-16 00:30,1.21516,1.21527,1.21502,1.21503,0.0,0,GBPUSD,30,0,42,10,2023,16,0.00017992233404497398,1.2155279432987063,1.214625056701294,53.29930601028658,14.3216522071861,1.2150356666666666,1.2144686666666666
7,2023-10-16 00:35,1.21505,1.21519,1.21497,1.21505,0.0,0,GBPUSD,35,0,42,10,2023,16,0.00016685411718581286,1.215528366626197,1.214638633373803,53.47319036648885,14.218418760710637,1.2150366666666665,1.2144915
8,2023-10-16 00:40,1.21508,1.21519,1.21505,1.21515,0.0,0,GBPUSD,40,0,42,10,2023,16,0.0001556591185903251,1.2155287208355015,1.2146702791644985,54.35231251057682,14.118626429117692,1.2150343333333333,1.2145161666666666
9,2023-10-16 00:45,1.21518,1.21518,1.21475,1.21475,0.0,0,GBPUSD,45,0,42,10,2023,16,0.00013948853223787837,1.2155420748241141,1.2146309251758858,50.41088523358238,13.702317293167354,1.2150233333333336,1.2145286666666666
