,time,open,high,low,close,volume,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2024-05-27 00:00,1.27336,1.27373,1.27336,1.27373,0.0,0,GBPUSD,0,0,22,5,2024,27,-4.22903538998271e-05,1.274349797523459,1.273310202476541,49.87141582310364,11.951494819635117,1.2738289999999999,1.2737321666666666
1,2024-05-27 00:05,1.27371,1.2738,1.27361,1.27374,0.0,0,GBPUSD,5,0,22,5,2024,27,-4.755064573676075e-05,1.2742909720894195,1.2733200279105807,50.028623766828616,11.638881402477224,1.2738346666666667,1.2737353333333334
2,2024-05-27 00:10,1.27378,1.27385,1.27368,1.27376,0.0,0,GBPUSD,10,0,22,5,2024,27,-4.9310955621626854e-05,1.2742611758769944,1.2733198241230057,50.350771297811164,11.26510320425026,1.2738413333333332,1.2737395
3,2024-05-27 00:15,1.27376,1.27376,1.27366,1.27372,0.0,0,GBPUSD,15,0,22,5,2024,27,-4.931105326765848e-05,1.2742155180269863,1.2733254819730135,49.68803829171193,10.932829377357741,1.2738466666666668,1.2737416666666665
4,2024-05-27 00:20,1.27369,1.27378,1.27366,1.27377,0.0,0,GBPUSD,20,0,22,5,2024,27,-4.7297768201865765e-05,1.2741565872832614,1.2733454127167387,50.530029189336986,10.581465310520372,1.2738523333333334,1.2737446666666665
5,2024-05-27 00:25,1.27377,1.27377,1.27354,1.27354,0.0,0,GBPUSD,25,0,22,5,2024,27,-4.768978807636671e-05,1.2741111441205077,1.2733378558794926,46.80277638254969,10.418720946415137,1.2738429999999998,1.2737411666666667
6,2024-05-27 00:30,1.27354,1.27381,1.27354,1.27368,0.0,0,GBPUSD,30,0,22,5,2024,27,-4.7226543252084076e-05,1.2740586199172004,1.2733523800827995,49.16398446718975,10.197569043302183,1.2738319999999999,1.2737398333333332
7,2024-05-27 00:35,1.27366,1.2737,1.2736,1.27368,0.0,0,GBPUSD,35,0,22,5,2024,27,-4.61438802979921e-05,1.2739977132322444,1.2733752867677555,49.16398446718975,9.983788870292996,1.2738243333333334,1.273739666666667
8,2024-05-27 00:40,1.27367,1.27368,1.27357,1.27357,0.0,0,GBPUSD,40,0,22,5,2024,27,-4.6379547559188343e-05,1.273974278348889,1.2733687216511107,47.3951375627074,9.824399403485703,1.273809,1.2737386666666666
9,2024-05-27 00:45,1.27357,1.27363,1.27354,1.2736,0.0,0,GBPUSD,45,0,22,5,2024,27,-4.6844823742584094e-05,1.2739281033077026,1.2733798966922976,47.92374677756385,9.718611602234569,1.2737926666666666,1.2737381666666667
