,time,open,high,low,close,vol,symbol,weekday,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2023-11-06 00:00:00,1.23718,1.23738,1.23694,1.23696,306,GBPUSD,0,0,0,45,11,2023,6,-9.643627959771106e-05,1.2375868315535634,1.2367211684464363,47.7727857903368,19.459836903257113,1.2372413333333334,1.2375045
1,2023-11-06 00:05:00,1.23697,1.2371,1.23677,1.23708,328,GBPUSD,0,5,0,45,11,2023,6,-9.148129891296515e-05,1.237580694979892,1.2367143050201082,48.99797439325729,19.37337261624227,1.23722,1.2374913333333333
2,2023-11-06 00:10:00,1.23709,1.23724,1.23687,1.23696,242,GBPUSD,0,10,0,45,11,2023,6,-8.964882452265656e-05,1.237566474328298,1.236695525671702,47.837076627443665,19.177600907607566,1.2371946666666669,1.2374756666666669
3,2023-11-06 00:15:00,1.23695,1.23712,1.23688,1.23709,124,GBPUSD,0,15,0,45,11,2023,6,-8.759113604103226e-05,1.2375515440565898,1.2366914559434106,49.186294478238615,18.988354922594024,1.2371736666666666,1.237464
4,2023-11-06 00:20:00,1.2371,1.23712,1.23682,1.23687,600,GBPUSD,0,20,0,45,11,2023,6,-8.881048875355038e-05,1.237543291764606,1.236662708235394,47.05553956360547,18.84358365792375,1.2371453333333333,1.2374485
5,2023-11-06 00:25:00,1.23687,1.23697,1.23676,1.23685,545,GBPUSD,0,25,0,45,11,2023,6,-9.213657816632746e-05,1.2375392006633685,1.2366337993366314,46.864613593719135,18.742596201639408,1.2371163333333333,1.2374301666666667
6,2023-11-06 00:30:00,1.23686,1.23689,1.23668,1.23686,423,GBPUSD,0,30,0,45,11,2023,6,-9.62392281669393e-05,1.2375392006633685,1.2366337993366314,46.97589455264727,18.704628793215246,1.2371086666666666,1.2374156666666667
7,2023-11-06 00:35:00,1.23685,1.23729,1.23685,1.23717,400,GBPUSD,0,35,0,45,11,2023,6,-9.544832599309531e-05,1.2375285185160958,1.2366894814839042,50.31296264969619,18.283137341159936,1.2371056666666667,1.2374091666666667
8,2023-11-06 00:40:00,1.23717,1.23718,1.23668,1.23668,421,GBPUSD,0,40,0,45,11,2023,6,-9.923181829456805e-05,1.2375343126631282,1.2366256873368717,45.61845614518069,18.00118013955879,1.237091666666667,1.2373931666666669
9,2023-11-06 00:45:00,1.23672,1.23687,1.23666,1.23686,256,GBPUSD,0,45,0,45,11,2023,6,-0.00010258615125579482,1.237497384083788,1.236611615916212,47.48066734714321,17.743023167096617,1.237086,1.2373846666666666
