,time,open,high,low,close,vol,symbol,weekday,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2024-09-16 00:00:00,1.31349,1.31387,1.31349,1.31371,442,GBPUSD,0,0,0,38,9,2024,16,0.0002620335656547064,1.313736365150892,1.3129196348491081,61.04752810003211,25.083047225760406,1.3130063333333333,1.3126448333333334
1,2024-09-16 00:05:00,1.31371,1.31389,1.31371,1.31379,220,GBPUSD,0,5,0,38,9,2024,16,0.00026388642335459315,1.3137764639377851,1.3129695360622147,61.89125517077078,25.666910237756476,1.3130683333333335,1.3126768333333334
2,2024-09-16 00:10:00,1.31378,1.31383,1.3137,1.31378,162,GBPUSD,0,10,0,38,9,2024,16,0.00026594029263666896,1.3138306798277604,1.3129803201722396,61.7183870947546,26.21339262986418,1.31313,1.312705
3,2024-09-16 00:15:00,1.3138,1.31389,1.31378,1.31388,183,GBPUSD,0,15,0,38,9,2024,16,0.0002690017947368878,1.3138863921359354,1.3130086078640648,62.79343626143327,26.78543799711329,1.3131950000000001,1.3127315000000002
4,2024-09-16 00:20:00,1.31388,1.314,1.31388,1.3139,194,GBPUSD,0,20,0,38,9,2024,16,0.0002722403513828984,1.3139543261203943,1.3130006738796058,63.00836519155885,27.41621744514791,1.313257,1.312755
5,2024-09-16 00:25:00,1.3139,1.31401,1.31382,1.31401,301,GBPUSD,0,25,0,38,9,2024,16,0.00027655460682285134,1.3140271494600855,1.3130138505399147,64.18548412729952,27.91509965498429,1.313323,1.312779
6,2024-09-16 00:30:00,1.314,1.31413,1.31397,1.31409,242,GBPUSD,0,30,0,38,9,2024,16,0.000281962958414137,1.3141052031128782,1.313027796887122,65.02286231929665,28.498654999686195,1.3133620000000001,1.3128039999999999
7,2024-09-16 00:35:00,1.3141,1.31427,1.31399,1.31427,74,GBPUSD,0,35,0,38,9,2024,16,0.00029000269780391543,1.3142194573263697,1.31301554267363,66.82811692714569,29.172171253833167,1.3134106666666667,1.3128338333333334
8,2024-09-16 00:40:00,1.31429,1.3143,1.31416,1.31418,76,GBPUSD,0,40,0,38,9,2024,16,0.00029717341141782187,1.3142929091115045,1.3130310908884952,65.09045703217785,29.84624309251074,1.3134606666666668,1.3128656666666667
9,2024-09-16 00:45:00,1.31417,1.31431,1.3141,1.31426,62,GBPUSD,0,45,0,38,9,2024,16,0.0003040225708142724,1.3143695096170764,1.3130514903829236,65.90564684475656,30.363436099933526,1.3135113333333335,1.3128985
10,2024-09-16 00:50:00,1.31425,1.31431,1.31414,1.31418,153,GBPUSD,0,50,0,38,9,2024,16,0.0003083418597907843,1.3144029209590673,1.3131170790409323,64.35113495440025,30.86338934044222,1.3135633333333334,1.3129298333333332
11,2024-09-16 00:55:00,1.3142,1.31423,1.31409,1.3141,68,GBPUSD,0,55,0,38,9,2024,16,0.0003088699239884644,1.314430761232322,1.3131602387676777,62.81835008820543,31.228090777745837,1.3136036666666664,1.3129579999999998
