,time,open,high,low,close,volume,weekday,symbol,minute,hour,week,month,year,day,macd,boll_ub,boll_lb,rsi_30,dx_30,close_30_sma,close_60_sma
0,2022-03-16 12:55,1.30876,1.30929,1.30875,1.30918,0.0,2,GBPUSD,55,12,11,3,2022,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-03-16 13:00,1.30917,1.30962,1.30885,1.30956,0.0,2,GBPUSD,0,13,11,3,2022,16,4.736467236446076e-06,0.0,0.0,100.0,0.0,0.0,0.0
2,2022-03-16 13:05,1.30956,1.30961,1.30875,1.30919,0.0,2,GBPUSD,5,13,11,3,2022,16,2.5451614156672342e-06,0.0,0.0,49.8191681736029,0.0,0.0,0.0
3,2022-03-16 13:10,1.3092,1.30939,1.30893,1.30893,0.0,2,GBPUSD,10,13,11,3,2022,16,-3.106240239939288e-06,0.0,0.0,36.50340384703043,0.0,0.0,0.0
4,2022-03-16 13:15,1.30892,1.30892,1.30825,1.30829,0.0,2,GBPUSD,15,13,11,3,2022,16,-1.606185397337569e-05,0.0,0.0,21.720306021338956,0.0,0.0,0.0
5,2022-03-16 13:20,1.30826,1.30881,1.30818,1.30872,0.0,2,GBPUSD,20,13,11,3,2022,16,-2.4432288545737833e-05,0.0,0.0,38.91450423608001,0.0,0.0,0.0
6,2022-03-16 13:25,1.30872,1.30873,1.30815,1.30822,0.0,2,GBPUSD,25,13,11,3,2022,16,-3.570301561940802e-05,0.0,0.0,30.78155338181763,0.0,0.0,0.0
7,2022-03-16 13:30,1.30822,1.30869,1.30805,1.30858,0.0,2,GBPUSD,30,13,11,3,2022,16,-4.2865159787519706e-05,0.0,0.0,40.10512037331775,0.0,0.0,0.0
8,2022-03-16 13:35,1.3086,1.30915,1.30853,1.30898,0.0,2,GBPUSD,35,13,11,3,2022,16,-4.272678803035103e-05,0.0,0.0,48.135101533140265,0.0,0.0,0.0
9,2022-03-16 13:40,1.30898,1.30951,1.30887,1.3092,0.0,2,GBPUSD,40,13,11,3,2022,16,-3.625305428151425e-05,0.0,0.0,51.81096211992732,0.0,0.0,0.0
10,2022-03-16 13:45,1.3092,1.30971,1.3089,1.3095,0.0,2,GBPUSD,45,13,11,3,2022,16,-2.331316290957782e-05,0.0,0.0,56.19093402086289,0.0,0.0,0.0
11,2022-03-16 13:50,1.30952,1.30959,1.30826,1.30839,0.0,2,GBPUSD,50,13,11,3,2022,16,-2.0770381475218153e-05,0.0,0.0,41.68791975985183,0.0,0.0,0.0
12,2022-03-16 13:55,1.30839,1.30871,1.30822,1.30829,0.0,2,GBPUSD,55,13,11,3,2022,16,-2.5359208086505863e-05,0.0,0.0,40.708701395717846,0.0,0.0,0.0
13,2022-03-16 14:00,1.30829,1.30839,1.30768,1.30771,0.0,2,GBPUSD,0,14,11,3,2022,16,-4.0703294601425496e-05,0.0,0.0,35.680105814662085,0.0,0.0,0.0
14,2022-03-16 14:05,1.30771,1.30778,1.30742,1.30768,0.0,2,GBPUSD,5,14,11,3,2022,16,-6.16286783659718e-05,0.0,0.0,35.445822672964155,0.0,0.0,0.0
15,2022-03-16 14:10,1.30768,1.30988,1.30748,1.30988,0.0,2,GBPUSD,10,14,11,3,2022,16,-5.697693319407162e-05,0.0,0.0,56.91006053452607,0.0,0.0,0.0
16,2022-03-16 14:15,1.30988,1.31165,1.30963,1.31092,0.0,2,GBPUSD,15,14,11,3,2022,16,-2.402248349861963e-05,0.0,0.0,62.93662731647102,0.0,0.0,0.0
17,2022-03-16 14:20,1.31089,1.31131,1.31058,1.3111,0.0,2,GBPUSD,20,14,11,3,2022,16,2.6442102118086846e-05,0.0,0.0,63.842068185767715,0.0,0.0,0.0
18,2022-03-16 14:25,1.31113,1.31124,1.31053,1.31076,0.0,2,GBPUSD,25,14,11,3,2022,16,8.01659992650206e-05,0.0,0.0,60.93336128280025,0.0,0.0,0.0
19,2022-03-16 14:30,1.31079,1.31101,1.31025,1.31031,0.0,2,GBPUSD,30,14,11,3,2022,16,0.00012673352118778902,1.3111923846000855,1.3071466153999143,57.35548884092406,0.0,0.0,0.0
20,2022-03-16 14:35,1.31028,1.31039,1.30884,1.30941,0.0,2,GBPUSD,35,14,11,3,2022,16,0.00015400554630053796,1.311206748984294,1.3071552510157058,51.142444511124864,0.0,0.0,0.0
21,2022-03-16 14:40,1.30941,1.3098,1.30752,1.30787,0.0,2,GBPUSD,40,14,11,3,2022,16,0.00014672720653554906,1.3111953545748376,1.3069976454251626,42.91380624589391,0.0,0.0,0.0
22,2022-03-16 14:45,1.3079,1.30907,1.30787,1.30906,0.0,2,GBPUSD,45,14,11,3,2022,16,0.00013444692227727466,1.3111884405237173,1.3069915594762824,49.41930739045752,0.0,0.0,0.0
