Datetime,Open,High,Low,Close,Adj Close,Volume,SMA,MACD,RSI,BB_High,BB_Low,Week_Number,Year
2024-08-26 00:00:00+01:00,1.119194269180298,1.119444727897644,1.119194269180298,1.119444727897644,1.119444727897644,0,1.1195163897105627,1.5141239450455757e-05,49.35803087811285,1.119788101536948,1.1191891876628817,35,2024
2024-08-26 00:05:00+01:00,1.119444727897644,1.1195701360702517,1.119444727897644,1.1195701360702517,1.1195701360702517,0,1.1195432373455592,2.1067263754170895e-05,53.73574349671121,1.119788101536948,1.1191891876628817,35,2024
2024-08-26 00:10:00+01:00,1.119444727897644,1.119444727897644,1.1193194389343262,1.1193194389343262,1.1193194389343262,0,1.119525330407279,5.471445584825929e-06,45.304588547055026,1.1197903701840544,1.1191743901194433,35,2024
2024-08-26 00:15:00+01:00,1.1193194389343262,1.1193194389343262,1.1193194389343262,1.1193194389343262,1.1193194389343262,0,1.1195074234689986,-6.8098529306670486e-06,45.304588547055026,1.1197903701840544,1.1191743901194433,35,2024
2024-08-26 00:20:00+01:00,1.1193194389343262,1.1193194389343262,1.119194269180298,1.1193194389343262,1.1193194389343262,0,1.1194805673190527,-1.635434774560629e-05,45.30458854705502,1.1197774457844787,1.1191998314944218,35,2024
2024-08-26 00:25:00+01:00,1.1193194389343262,1.1193194389343262,1.119194269180298,1.119194269180298,1.119194269180298,0,1.1194358127457755,-3.36309055686268e-05,41.2669261268601,1.1197828934019265,1.1191567971879781,35,2024
2024-08-26 00:30:00+01:00,1.119194269180298,1.119194269180298,1.119194269180298,1.119194269180298,1.119194269180298,0,1.1194000158991133,-4.678341206165726e-05,41.2669261268601,1.1197926342793219,1.1191220104388484,35,2024
2024-08-26 00:35:00+01:00,1.119194269180298,1.119194269180298,1.119194269180298,1.119194269180298,1.119194269180298,0,1.1193731682641166,-5.6554938093977825e-05,41.2669261268601,1.1197926342793219,1.1191220104388484,35,2024
2024-08-26 00:40:00+01:00,1.1193194389343262,1.1193194389343262,1.119194269180298,1.119194269180298,1.119194269180298,0,1.1193552783557348,-6.356619138880859e-05,41.266926126860106,1.11978826510502,1.1190887929241549,35,2024
2024-08-26 00:45:00+01:00,1.119194269180298,1.119194269180298,1.119194269180298,1.119194269180298,1.119194269180298,0,1.119337388447353,-6.833493751567943e-05,41.266926126860106,1.1197794175624196,1.1190600537777597,35,2024
2024-08-26 00:50:00+01:00,1.119194269180298,1.119194269180298,1.118943691253662,1.118943691253662,1.118943691253662,0,1.11930160011564,-9.128151124970785e-05,32.79220734161157,1.1197743769239612,1.1189899210382277,35,2024
2024-08-26 00:55:00+01:00,1.11906898021698,1.119194269180298,1.11906898021698,1.119194269180298,1.119194269180298,0,1.1192837102072581,-8.823022858894802e-05,44.96400401892408,1.1196950415351616,1.1190066000244392,35,2024
2024-08-26 01:00:00+01:00,1.119194269180298,1.119194269180298,1.11906898021698,1.119194269180298,1.119194269180298,0,1.1192658202988761,-8.483414982518589e-05,44.96400401892408,1.1196374160295512,1.1190141099447226,35,2024
2024-08-26 01:05:00+01:00,1.119194269180298,1.1193194389343262,1.119194269180298,1.1193194389343262,1.1193194389343262,0,1.1192568710872106,-7.122158181349647e-05,50.19009237198034,1.1196040261466418,1.1190224301140395,35,2024
2024-08-26 01:10:00+01:00,1.1193194389343262,1.1193194389343262,1.1193194389343262,1.1193194389343262,1.1193194389343262,0,1.1192479218755451,-5.974482246728918e-05,50.19009237198034,1.1195914909921085,1.1190224363722407,35,2024
2024-08-26 01:15:00+01:00,1.119444727897644,1.1196954250335691,1.119444727897644,1.1196954250335691,1.1196954250335691,0,1.1192568710872106,-2.0079013667073653e-05,62.57158729022654,1.1196461664866666,1.1189928305912753,35,2024
2024-08-26 01:20:00+01:00,1.1196954250335691,1.1198208332061768,1.1195701360702517,1.1198208332061768,1.1198208332061768,0,1.1192926849637714,2.1231078377592638e-05,65.63958143995644,1.1197287243562066,1.1189478832525885,35,2024
2024-08-26 01:25:00+01:00,1.1198208332061768,1.1201971769332886,1.1198208332061768,1.1201971769332886,1.1201971769332886,0,1.119355380535126,8.337630731758416e-05,72.83565875102292,1.1199163277777777,1.1188355247345818,35,2024
2024-08-26 01:30:00+01:00,1.1200717687606812,1.1201971769332886,1.1200717687606812,1.1200717687606812,1.1200717687606812,0,1.1194091183798656,0.00012111136115300347,67.74427518072099,1.120026951299508,1.1187876052991552,35,2024
2024-08-26 01:35:00+01:00,1.1200717687606812,1.1201971769332886,1.1198208332061768,1.1198208332061768,1.1198208332061768,0,1.1194538729531425,0.0001292780244976921,58.87578803126227,1.1200714556379296,1.1187807114915869,35,2024
2024-08-26 01:40:00+01:00,1.1198208332061768,1.1198208332061768,1.1198208332061768,1.1198208332061768,1.1198208332061768,0,1.1194986275264196,0.00013420315361978297,58.87578803126227,1.120112860756578,1.1187769169037918,35,2024
2024-08-26 01:45:00+01:00,1.1199462413787842,1.1200717687606812,1.1199462413787842,1.1200717687606812,1.1200717687606812,0,1.1195613060678755,0.00015655014342086382,64.29650831948595,1.1201904761594181,1.1187494647699947,35,2024
2024-08-26 01:50:00+01:00,1.1201971769332886,1.1204482316970823,1.1201971769332886,1.1203227043151855,1.1203227043151855,0,1.1196419085775102,0.00019229207261672876,68.73470570647088,1.1203263360020992,1.1187139314653998,35,2024
2024-08-26 01:55:00+01:00,1.1203227043151855,1.1203227043151855,1.1198208332061768,1.1198208332061768,1.1198208332061768,0,1.1196866631507874,0.00017806834380218461,54.21836853668162,1.1203560526869512,1.1187343542077326,35,2024
2024-08-26 02:00:00+01:00,1.1196954250335691,1.1198208332061768,1.1196954250335691,1.1198208332061768,1.1198208332061768,0,1.1197493161473955,0.00016489512785011762,54.21836853668162,1.1203826542026514,1.1187578921192176,35,2024
2024-08-26 02:05:00+01:00,1.1198208332061768,1.1200717687606812,1.1198208332061768,1.1200717687606812,1.1200717687606812,0,1.1198119946888514,0.0001727127364765657,59.213396066112644,1.120435297742906,1.118792998537001,35,2024
2024-08-26 02:10:00+01:00,1.1199462413787842,1.1201971769332886,1.1199462413787842,1.1201971769332886,1.1201971769332886,0,1.1198836309569222,0.0001868734779564285,61.47559544577349,1.1204991308036274,1.1188294562515788,35,2024
2024-08-26 02:15:00+01:00,1.1201971769332886,1.1203227043151855,1.1201971769332886,1.1201971769332886,1.1201971769332886,0,1.1199463265282767,0.00019583846369752855,61.47559544577349,1.1205508021169959,1.1188780757135095,35,2024
2024-08-26 02:20:00+01:00,1.1201971769332886,1.1201971769332886,1.1201971769332886,1.1201971769332886,1.1201971769332886,0,1.1200090220996313,0.00020063053556085286,61.47559544577349,1.12059037910417,1.1189387895016345,35,2024
2024-08-26 02:25:00+01:00,1.1200717687606812,1.1203227043151855,1.1200717687606812,1.1203227043151855,1.1203227043151855,0,1.1200538277626038,0.000212112200270953,63.973641179434914,1.1206373706332742,1.1190046414860189,35,2024
