Datetime,Open,High,Low,Close,Adj Close,Volume,SMA,MACD,RSI,BB_High,BB_Low,Week_Number,Year
2024-09-02 00:00:00+01:00,1.1049723625183103,1.1049723625183103,1.1048502922058103,1.1048502922058103,1.1048502922058103,0,1.1052690063204085,-8.5893034049489e-05,32.95578360444014,1.1058068395195353,1.1049563884200706,36,2024
2024-09-02 00:05:00+01:00,1.1049723625183103,1.1049723625183103,1.1048502922058103,1.1048502922058103,1.1048502922058103,0,1.105234112058367,-0.00011248385976347919,32.95578360444014,1.1057960003434097,1.1048817068518721,36,2024
2024-09-02 00:10:00+01:00,1.1048502922058103,1.1049723625183103,1.1048502922058103,1.1049723625183103,1.1049723625183103,0,1.1052166649273463,-0.00012229745771841216,38.427416923486476,1.1057534012662178,1.1048509922159904,36,2024
2024-09-02 00:15:00+01:00,1.1049723625183103,1.1049723625183103,1.1048502922058103,1.1048502922058103,1.1048502922058103,0,1.105181770665305,-0.00013833027354981375,35.32288245642101,1.1057117466832875,1.104807126054597,36,2024
2024-09-02 00:20:00+01:00,1.1048502922058103,1.1049723625183103,1.1048502922058103,1.1049723625183103,1.1049723625183103,0,1.1051555957112993,-0.0001395773804142575,40.49965913781304,1.1056421808823453,1.104803378142465,36,2024
2024-09-02 00:25:00+01:00,1.1049723625183103,1.1049723625183103,1.1048502922058103,1.1048502922058103,1.1048502922058103,0,1.105120701449258,-0.00014870163573066364,37.28573128933703,1.1056012203346175,1.104771048818977,36,2024
2024-09-02 00:30:00+01:00,1.1049723625183103,1.1049723625183103,1.1048502922058103,1.1049723625183103,1.1049723625183103,0,1.105103254318237,-0.00014441786057139971,42.22339446342349,1.1055665950281552,1.1047568102376526,36,2024
2024-09-02 00:35:00+01:00,1.1049723625183103,1.1049723625183103,1.1049723625183103,1.1049723625183103,1.1049723625183103,0,1.1050945350102015,-0.00013941583888743558,42.22339446342349,1.1055477208624584,1.1047390394677412,36,2024
2024-09-02 00:40:00+01:00,1.1049723625183103,1.1049723625183103,1.1047282218933103,1.1047282218933103,1.1047282218933103,0,1.1050509214401243,-0.00015338369695383491,35.703186607960575,1.1055599867218033,1.1046779335624675,36,2024
2024-09-02 00:45:00+01:00,1.1048502922058103,1.1048502922058103,1.1047282218933103,1.1047282218933103,1.1047282218933103,0,1.1050073078700473,-0.00016257921313744816,35.703186607960575,1.1055484790771681,1.1046283822089948,36,2024
2024-09-02 00:50:00+01:00,1.1047282218933103,1.1048502922058103,1.1047282218933103,1.1048502922058103,1.1048502922058103,0,1.104972413608006,-0.0001581931201115605,40.98753478244468,1.105520142662784,1.1046078666565209,36,2024
2024-09-02 00:55:00+01:00,1.1048502922058103,1.1048502922058103,1.1047282218933103,1.1047282218933103,1.1047282218933103,0,1.1049288000379287,-0.0001626917545487494,37.65475593962001,1.105493670650395,1.104573279670802,36,2024
2024-09-02 01:00:00+01:00,1.1047282218933103,1.1047282218933103,1.1047282218933103,1.1047282218933103,1.1047282218933103,0,1.1048851864678517,-0.00016436228860006175,37.65475593962001,1.1054795037229137,1.1045386065523546,36,2024
2024-09-02 01:05:00+01:00,1.1047282218933103,1.1047282218933103,1.1044842004776,1.1046061515808103,1.1046061515808103,0,1.104832853589739,-0.0001735358397674247,34.40981769620858,1.1054845871429462,1.1044846950073224,36,2024
2024-09-02 01:10:00+01:00,1.1047282218933103,1.1048502922058103,1.1046061515808103,1.1048502922058103,1.1048502922058103,0,1.104832853589739,-0.0001592698731347486,44.678111267534504,1.105435695994352,1.1044847341890585,36,2024
2024-09-02 01:15:00+01:00,1.1049723625183103,1.1050944328308103,1.1049723625183103,1.1050944328308103,1.1050944328308103,0,1.1048502922058103,-0.00012680218704796964,52.65947639508364,1.1053956797924978,1.104500312486555,36,2024
2024-09-02 01:20:00+01:00,1.1050944328308103,1.1052166223526,1.1050944328308103,1.1052166223526,1.1052166223526,0,1.104867739336831,-9.017218980522657e-05,56.07509673059542,1.1053710206414573,1.1045127526854164,36,2024
2024-09-02 01:25:00+01:00,1.1053388118743896,1.1054610013961792,1.1053388118743896,1.1054610013961792,1.1054610013961792,0,1.1049113614218573,-4.095124615499657e-05,61.98294912963679,1.1054023008443576,1.104493691434695,36,2024
2024-09-02 01:30:00+01:00,1.1054610013961792,1.1055831909179688,1.1054610013961792,1.1055831909179688,1.1055831909179688,0,1.1049549920218331,7.826164381885548e-06,64.55030467687854,1.105466122837497,1.1044543073459137,36,2024
2024-09-02 01:35:00+01:00,1.105705499649048,1.105705499649048,1.1055831909179688,1.1055831909179688,1.1055831909179688,0,1.1050073419298443,4.5952897259837755e-05,64.55030467687854,1.1055240662649641,1.1044208018228043,36,2024
2024-09-02 01:40:00+01:00,1.1055831909179688,1.105705499649048,1.1055831909179688,1.105705499649048,1.105705499649048,0,1.105059708867754,8.505741128450595e-05,67.1274221639481,1.1056488170325933,1.1043815717994991,36,2024
